route_id,service_id,trip_id,trip_short_name,trip_headsign,direction_id,block_id,shape_id,bikes_allowed,wheelchair_accessible,trip_type,drt_max_travel_time,drt_avg_travel_time,drt_advance_book_min,drt_pickup_message,drt_drop_off_message,continuous_pickup_message,continuous_drop_off_message
6272,c_15299_b_16105_d_31,t_293484_b_16105_tn_1,,Lilburn,1,,p_178687,,,,,,,,,,
6272,c_15299_b_16105_d_31,t_293484_b_16105_tn_2,,Lilburn,1,,p_178687,,,,,,,,,,
6272,c_15299_b_16105_d_31,t_293487_b_16105_tn_1,,Lilburn,1,,p_178687,,,,,,,,,,
6272,c_15299_b_16105_d_31,t_293487_b_16105_tn_2,,Lilburn,1,,p_178687,,,,,,,,,,
6272,c_15299_b_16105_d_31,t_293492_b_16105_tn_0,,Lilburn,1,,p_178687,,,,,,,,,,
6272,c_15299_b_16105_d_31,t_293494_b_16105_tn_0,,Lilburn,1,,p_178687,,,,,,,,,,
6272,c_15299_b_16105_d_31,t_293495_b_16105_tn_1,,Lilburn,1,,p_178687,,,,,,,,,,
6272,c_15299_b_16105_d_31,t_293495_b_16105_tn_2,,Lilburn,1,,p_178687,,,,,,,,,,
6272,c_15299_b_16105_d_31,t_293496_b_16105_tn_0,,Lilburn,1,,p_178687,,,,,,,,,,
6272,c_15299_b_16105_d_32,t_293490_b_16105_tn_9,,Gwinnett Transit Center,0,,p_178686,,,,,,,,,,
6272,c_15299_b_16105_d_32,t_293490_b_16105_tn_10,,Gwinnett Transit Center,0,,p_178686,,,,,,,,,,
6272,c_15299_b_16105_d_32,t_293490_b_16105_tn_14,,Gwinnett Transit Center,0,,p_178686,,,,,,,,,,
6272,c_15299_b_16105_d_32,t_293490_b_16105_tn_15,,Gwinnett Transit Center,0,,p_178686,,,,,,,,,,
6272,c_15299_b_16105_d_32,t_293490_b_16105_tn_16,,Gwinnett Transit Center,0,,p_178686,,,,,,,,,,
6272,c_15299_b_16105_d_32,t_293490_b_16105_tn_17,,Gwinnett Transit Center,0,,p_178686,,,,,,,,,,
6272,c_15299_b_16105_d_32,t_293490_b_16105_tn_6,,Gwinnett Transit Center,0,,p_178686,,,,,,,,,,
6272,c_15299_b_16105_d_32,t_293490_b_16105_tn_2,,Gwinnett Transit Center,0,,p_178686,,,,,,,,,,
6272,c_15299_b_16105_d_32,t_293490_b_16105_tn_3,,Gwinnett Transit Center,0,,p_178686,,,,,,,,,,
6272,c_15299_b_16105_d_32,t_293490_b_16105_tn_7,,Gwinnett Transit Center,0,,p_178686,,,,,,,,,,
6272,c_15299_b_16105_d_32,t_293490_b_16105_tn_12,,Gwinnett Transit Center,0,,p_178686,,,,,,,,,,
6272,c_15299_b_16105_d_32,t_293490_b_16105_tn_4,,Gwinnett Transit Center,0,,p_178686,,,,,,,,,,
6272,c_15299_b_16105_d_32,t_293490_b_16105_tn_1,,Gwinnett Transit Center,0,,p_178686,,,,,,,,,,
6272,c_15299_b_16105_d_32,t_293490_b_16105_tn_13,,Gwinnett Transit Center,0,,p_178686,,,,,,,,,,
6272,c_15299_b_16105_d_32,t_293490_b_16105_tn_5,,Gwinnett Transit Center,0,,p_178686,,,,,,,,,,
6272,c_15299_b_16105_d_32,t_293490_b_16105_tn_11,,Gwinnett Transit Center,0,,p_178686,,,,,,,,,,
6272,c_15299_b_16105_d_32,t_293490_b_16105_tn_8,,Gwinnett Transit Center,0,,p_178686,,,,,,,,,,
6272,c_15299_b_16105_d_32,t_293491_b_16105_tn_12,,Lilburn,1,,p_178687,,,,,,,,,,
6272,c_15299_b_16105_d_32,t_293491_b_16105_tn_13,,Lilburn,1,,p_178687,,,,,,,,,,
6272,c_15299_b_16105_d_32,t_293491_b_16105_tn_11,,Lilburn,1,,p_178687,,,,,,,,,,
6272,c_15299_b_16105_d_32,t_293491_b_16105_tn_2,,Lilburn,1,,p_178687,,,,,,,,,,
6272,c_15299_b_16105_d_32,t_293491_b_16105_tn_18,,Lilburn,1,,p_178687,,,,,,,,,,
6272,c_15299_b_16105_d_32,t_293491_b_16105_tn_17,,Lilburn,1,,p_178687,,,,,,,,,,
6272,c_15299_b_16105_d_32,t_293491_b_16105_tn_1,,Lilburn,1,,p_178687,,,,,,,,,,
6272,c_15299_b_16105_d_32,t_293491_b_16105_tn_10,,Lilburn,1,,p_178687,,,,,,,,,,
6272,c_15299_b_16105_d_32,t_293491_b_16105_tn_8,,Lilburn,1,,p_178687,,,,,,,,,,
6272,c_15299_b_16105_d_32,t_293491_b_16105_tn_7,,Lilburn,1,,p_178687,,,,,,,,,,
6272,c_15299_b_16105_d_32,t_293491_b_16105_tn_4,,Lilburn,1,,p_178687,,,,,,,,,,
6272,c_15299_b_16105_d_32,t_293491_b_16105_tn_3,,Lilburn,1,,p_178687,,,,,,,,,,
6272,c_15299_b_16105_d_32,t_293491_b_16105_tn_14,,Lilburn,1,,p_178687,,,,,,,,,,
6272,c_15299_b_16105_d_32,t_293491_b_16105_tn_6,,Lilburn,1,,p_178687,,,,,,,,,,
6272,c_15299_b_16105_d_32,t_293491_b_16105_tn_5,,Lilburn,1,,p_178687,,,,,,,,,,
6272,c_15299_b_16105_d_32,t_293491_b_16105_tn_15,,Lilburn,1,,p_178687,,,,,,,,,,
6272,c_15299_b_16105_d_32,t_293491_b_16105_tn_16,,Lilburn,1,,p_178687,,,,,,,,,,
6272,c_15299_b_16105_d_32,t_293491_b_16105_tn_9,,Lilburn,1,,p_178687,,,,,,,,,,
6272,c_16096_b_none_d_0,t_518576_b_none_tn_2,,,0,,p_92296,,,,,,,,,,
6272,c_16096_b_none_d_0,t_518577_b_none_tn_1,,,0,,p_92296,,,,,,,,,,
6272,c_16096_b_none_d_0,t_518577_b_none_tn_2,,,0,,p_92296,,,,,,,,,,
6272,c_16096_b_none_d_0,t_518577_b_none_tn_3,,,0,,p_92296,,,,,,,,,,
6272,c_16096_b_none_d_0,t_518577_b_none_tn_4,,,0,,p_92296,,,,,,,,,,
6272,c_16096_b_none_d_0,t_518577_b_none_tn_5,,,0,,p_92296,,,,,,,,,,
6272,c_16096_b_none_d_0,t_518579_b_none_tn_1,,,0,,p_92296,,,,,,,,,,
6272,c_16096_b_none_d_0,t_518579_b_none_tn_2,,,0,,p_92296,,,,,,,,,,
6272,c_16096_b_none_d_0,t_518579_b_none_tn_3,,,0,,p_92296,,,,,,,,,,
6272,c_16096_b_none_d_0,t_518581_b_none_tn_1,,,0,,p_92296,,,,,,,,,,
6272,c_16096_b_none_d_0,t_518581_b_none_tn_2,,,0,,p_92296,,,,,,,,,,
6272,c_16096_b_none_d_0,t_518583_b_none_tn_0,,,0,,p_92296,,,,,,,,,,
6272,c_16096_b_none_d_0,t_518586_b_none_tn_0,,,0,,p_92296,,,,,,,,,,
6272,c_16096_b_none_d_0,t_518570_b_none_tn_0,,,0,,p_92296,,,,,,,,,,
6272,c_16096_b_none_d_0,t_518575_b_none_tn_1,,,0,,p_92296,,,,,,,,,,
6272,c_16096_b_none_d_0,t_518575_b_none_tn_2,,,0,,p_92296,,,,,,,,,,
6272,c_16096_b_none_d_0,t_518575_b_none_tn_3,,,0,,p_92296,,,,,,,,,,
6272,c_16096_b_none_d_0,t_518576_b_none_tn_1,,,0,,p_92296,,,,,,,,,,
6272,c_16096_b_none_d_0,t_518576_b_none_tn_3,,,0,,p_92296,,,,,,,,,,
6272,c_16096_b_none_d_0,t_518580_b_none_tn_3,,,1,,p_92295,,,,,,,,,,
6272,c_16096_b_none_d_0,t_518580_b_none_tn_2,,,1,,p_92295,,,,,,,,,,
6272,c_16096_b_none_d_0,t_518580_b_none_tn_1,,,1,,p_92295,,,,,,,,,,
6272,c_16096_b_none_d_0,t_518578_b_none_tn_5,,,1,,p_92295,,,,,,,,,,
6272,c_16096_b_none_d_0,t_518578_b_none_tn_4,,,1,,p_92295,,,,,,,,,,
6272,c_16096_b_none_d_0,t_518578_b_none_tn_3,,,1,,p_92295,,,,,,,,,,
6272,c_16096_b_none_d_0,t_518578_b_none_tn_2,,,1,,p_92295,,,,,,,,,,
6272,c_16096_b_none_d_0,t_518578_b_none_tn_1,,,1,,p_92295,,,,,,,,,,
6272,c_16096_b_none_d_0,t_518574_b_none_tn_0,,,1,,p_92295,,,,,,,,,,
6272,c_16096_b_none_d_0,t_518571_b_none_tn_1,,,1,,p_92295,,,,,,,,,,
6272,c_16096_b_none_d_0,t_518571_b_none_tn_2,,,1,,p_92295,,,,,,,,,,
6272,c_16096_b_none_d_0,t_518572_b_none_tn_0,,,1,,p_92295,,,,,,,,,,
6272,c_16096_b_none_d_0,t_518573_b_none_tn_1,,,1,,p_92295,,,,,,,,,,
6272,c_16096_b_none_d_0,t_518573_b_none_tn_2,,,1,,p_92295,,,,,,,,,,
6272,c_16096_b_none_d_0,t_518573_b_none_tn_3,,,1,,p_92295,,,,,,,,,,
6272,c_16096_b_none_d_0,t_518585_b_none_tn_3,,,1,,p_92295,,,,,,,,,,
6272,c_16096_b_none_d_0,t_518585_b_none_tn_2,,,1,,p_92295,,,,,,,,,,
6272,c_16096_b_none_d_0,t_518584_b_none_tn_1,,,1,,p_92295,,,,,,,,,,
6272,c_16096_b_none_d_0,t_518582_b_none_tn_0,,,1,,p_92295,,,,,,,,,,
6272,c_16096_b_none_d_0,t_518585_b_none_tn_1,,,1,,p_92295,,,,,,,,,,
6272,c_16096_b_none_d_0,t_518584_b_none_tn_2,,,1,,p_92295,,,,,,,,,,
6272,c_16098_b_none_d_0,t_518713_b_none_tn_4,,,0,,p_92296,,,,,,,,,,
6272,c_16098_b_none_d_0,t_518715_b_none_tn_1,,,0,,p_92296,,,,,,,,,,
6272,c_16098_b_none_d_0,t_518715_b_none_tn_2,,,0,,p_92296,,,,,,,,,,
6272,c_16098_b_none_d_0,t_518715_b_none_tn_3,,,0,,p_92296,,,,,,,,,,
6272,c_16098_b_none_d_0,t_518717_b_none_tn_1,,,0,,p_92296,,,,,,,,,,
6272,c_16098_b_none_d_0,t_518717_b_none_tn_2,,,0,,p_92296,,,,,,,,,,
6272,c_16098_b_none_d_0,t_518722_b_none_tn_0,,,0,,p_92296,,,,,,,,,,
6272,c_16098_b_none_d_0,t_518719_b_none_tn_0,,,0,,p_92296,,,,,,,,,,
6272,c_16098_b_none_d_0,t_518706_b_none_tn_0,,,0,,p_92296,,,,,,,,,,
6272,c_16098_b_none_d_0,t_518711_b_none_tn_1,,,0,,p_92296,,,,,,,,,,
6272,c_16098_b_none_d_0,t_518711_b_none_tn_2,,,0,,p_92296,,,,,,,,,,
6272,c_16098_b_none_d_0,t_518711_b_none_tn_3,,,0,,p_92296,,,,,,,,,,
6272,c_16098_b_none_d_0,t_518712_b_none_tn_1,,,0,,p_92296,,,,,,,,,,
6272,c_16098_b_none_d_0,t_518712_b_none_tn_2,,,0,,p_92296,,,,,,,,,,
6272,c_16098_b_none_d_0,t_518712_b_none_tn_3,,,0,,p_92296,,,,,,,,,,
6272,c_16098_b_none_d_0,t_518713_b_none_tn_1,,,0,,p_92296,,,,,,,,,,
6272,c_16098_b_none_d_0,t_518713_b_none_tn_2,,,0,,p_92296,,,,,,,,,,
6272,c_16098_b_none_d_0,t_518713_b_none_tn_3,,,0,,p_92296,,,,,,,,,,
6272,c_16098_b_none_d_0,t_518713_b_none_tn_5,,,0,,p_92296,,,,,,,,,,
6272,c_16098_b_none_d_0,t_518707_b_none_tn_2,,,1,,p_92295,,,,,,,,,,
6272,c_16098_b_none_d_0,t_518709_b_none_tn_2,,,1,,p_92295,,,,,,,,,,
6272,c_16098_b_none_d_0,t_518721_b_none_tn_3,,,1,,p_92295,,,,,,,,,,
6272,c_16098_b_none_d_0,t_518721_b_none_tn_2,,,1,,p_92295,,,,,,,,,,
6272,c_16098_b_none_d_0,t_518721_b_none_tn_1,,,1,,p_92295,,,,,,,,,,
6272,c_16098_b_none_d_0,t_518720_b_none_tn_2,,,1,,p_92295,,,,,,,,,,
6272,c_16098_b_none_d_0,t_518720_b_none_tn_1,,,1,,p_92295,,,,,,,,,,
6272,c_16098_b_none_d_0,t_518709_b_none_tn_3,,,1,,p_92295,,,,,,,,,,
6272,c_16098_b_none_d_0,t_518718_b_none_tn_0,,,1,,p_92295,,,,,,,,,,
6272,c_16098_b_none_d_0,t_518716_b_none_tn_3,,,1,,p_92295,,,,,,,,,,
6272,c_16098_b_none_d_0,t_518710_b_none_tn_0,,,1,,p_92295,,,,,,,,,,
6272,c_16098_b_none_d_0,t_518714_b_none_tn_1,,,1,,p_92295,,,,,,,,,,
6272,c_16098_b_none_d_0,t_518714_b_none_tn_2,,,1,,p_92295,,,,,,,,,,
6272,c_16098_b_none_d_0,t_518714_b_none_tn_3,,,1,,p_92295,,,,,,,,,,
6272,c_16098_b_none_d_0,t_518714_b_none_tn_4,,,1,,p_92295,,,,,,,,,,
6272,c_16098_b_none_d_0,t_518714_b_none_tn_5,,,1,,p_92295,,,,,,,,,,
6272,c_16098_b_none_d_0,t_518716_b_none_tn_1,,,1,,p_92295,,,,,,,,,,
6272,c_16098_b_none_d_0,t_518716_b_none_tn_2,,,1,,p_92295,,,,,,,,,,
6272,c_16098_b_none_d_0,t_518709_b_none_tn_1,,,1,,p_92295,,,,,,,,,,
6272,c_16098_b_none_d_0,t_518708_b_none_tn_0,,,1,,p_92295,,,,,,,,,,
6272,c_16098_b_none_d_0,t_518707_b_none_tn_1,,,1,,p_92295,,,,,,,,,,
6272,c_4392_b_none_d_31,t_187102_b_none_tn_1,,,0,,p_92296,,,,,,,,,,
6272,c_4392_b_none_d_31,t_187098_b_none_tn_0,,,0,,p_92296,,,,,,,,,,
6272,c_4392_b_none_d_31,t_187088_b_none_tn_0,,,0,,p_92296,,,,,,,,,,
6272,c_4392_b_none_d_31,t_187092_b_none_tn_3,,,0,,p_92296,,,,,,,,,,
6272,c_4392_b_none_d_31,t_187094_b_none_tn_1,,,0,,p_92296,,,,,,,,,,
6272,c_4392_b_none_d_31,t_187094_b_none_tn_2,,,0,,p_92296,,,,,,,,,,
6272,c_4392_b_none_d_31,t_187096_b_none_tn_0,,,0,,p_92296,,,,,,,,,,
6272,c_4392_b_none_d_31,t_187102_b_none_tn_3,,,0,,p_92296,,,,,,,,,,
6272,c_4392_b_none_d_31,t_187103_b_none_tn_1,,,0,,p_92296,,,,,,,,,,
6272,c_4392_b_none_d_31,t_187103_b_none_tn_2,,,0,,p_92296,,,,,,,,,,
6272,c_4392_b_none_d_31,t_187103_b_none_tn_3,,,0,,p_92296,,,,,,,,,,
6272,c_4392_b_none_d_31,t_187102_b_none_tn_2,,,0,,p_92296,,,,,,,,,,
6272,c_4392_b_none_d_31,t_187090_b_none_tn_5,,,0,,p_92296,,,,,,,,,,
6272,c_4392_b_none_d_31,t_187090_b_none_tn_4,,,0,,p_92296,,,,,,,,,,
6272,c_4392_b_none_d_31,t_187090_b_none_tn_3,,,0,,p_92296,,,,,,,,,,
6272,c_4392_b_none_d_31,t_187092_b_none_tn_2,,,0,,p_92296,,,,,,,,,,
6272,c_4392_b_none_d_31,t_187092_b_none_tn_1,,,0,,p_92296,,,,,,,,,,
6272,c_4392_b_none_d_31,t_187090_b_none_tn_2,,,0,,p_92296,,,,,,,,,,
6272,c_4392_b_none_d_31,t_187090_b_none_tn_1,,,0,,p_92296,,,,,,,,,,
6272,c_4392_b_none_d_31,t_187093_b_none_tn_3,,,1,,p_92295,,,,,,,,,,
6272,c_4392_b_none_d_31,t_187093_b_none_tn_2,,,1,,p_92295,,,,,,,,,,
6272,c_4392_b_none_d_31,t_187093_b_none_tn_1,,,1,,p_92295,,,,,,,,,,
6272,c_4392_b_none_d_31,t_187091_b_none_tn_5,,,1,,p_92295,,,,,,,,,,
6272,c_4392_b_none_d_31,t_187091_b_none_tn_4,,,1,,p_92295,,,,,,,,,,
6272,c_4392_b_none_d_31,t_187091_b_none_tn_3,,,1,,p_92295,,,,,,,,,,
6272,c_4392_b_none_d_31,t_187091_b_none_tn_2,,,1,,p_92295,,,,,,,,,,
6272,c_4392_b_none_d_31,t_187091_b_none_tn_1,,,1,,p_92295,,,,,,,,,,
6272,c_4392_b_none_d_31,t_187089_b_none_tn_3,,,1,,p_92295,,,,,,,,,,
6272,c_4392_b_none_d_31,t_187089_b_none_tn_2,,,1,,p_92295,,,,,,,,,,
6272,c_4392_b_none_d_31,t_187089_b_none_tn_1,,,1,,p_92295,,,,,,,,,,
6272,c_4392_b_none_d_31,t_187087_b_none_tn_3,,,1,,p_92295,,,,,,,,,,
6272,c_4392_b_none_d_31,t_187087_b_none_tn_2,,,1,,p_92295,,,,,,,,,,
6272,c_4392_b_none_d_31,t_187087_b_none_tn_1,,,1,,p_92295,,,,,,,,,,
6272,c_4392_b_none_d_31,t_187099_b_none_tn_1,,,1,,p_92295,,,,,,,,,,
6272,c_4392_b_none_d_31,t_187099_b_none_tn_2,,,1,,p_92295,,,,,,,,,,
6272,c_4392_b_none_d_31,t_187100_b_none_tn_0,,,1,,p_92295,,,,,,,,,,
6272,c_4392_b_none_d_31,t_187101_b_none_tn_0,,,1,,p_92295,,,,,,,,,,
6272,c_4392_b_none_d_31,t_187097_b_none_tn_2,,,1,,p_92295,,,,,,,,,,
6272,c_4392_b_none_d_31,t_187097_b_none_tn_1,,,1,,p_92295,,,,,,,,,,
6272,c_4392_b_none_d_31,t_187095_b_none_tn_0,,,1,,p_92295,,,,,,,,,,
6273,c_15299_b_16105_d_31,t_293501_b_16105_tn_2,,Norcross,0,,p_178688,,,,,,,,,,
6273,c_15299_b_16105_d_31,t_293501_b_16105_tn_3,,Norcross,0,,p_178688,,,,,,,,,,
6273,c_15299_b_16105_d_31,t_293501_b_16105_tn_7,,Norcross,0,,p_178688,,,,,,,,,,
6273,c_15299_b_16105_d_31,t_293501_b_16105_tn_8,,Norcross,0,,p_178688,,,,,,,,,,
6273,c_15299_b_16105_d_31,t_293501_b_16105_tn_9,,Norcross,0,,p_178688,,,,,,,,,,
6273,c_15299_b_16105_d_31,t_293502_b_16105_tn_1,,Norcross,0,,p_178688,,,,,,,,,,
6273,c_15299_b_16105_d_31,t_293502_b_16105_tn_2,,Norcross,0,,p_178688,,,,,,,,,,
6273,c_15299_b_16105_d_31,t_293502_b_16105_tn_3,,Norcross,0,,p_178688,,,,,,,,,,
6273,c_15299_b_16105_d_31,t_293502_b_16105_tn_4,,Norcross,0,,p_178688,,,,,,,,,,
6273,c_15299_b_16105_d_31,t_293503_b_16105_tn_1,,Norcross,0,,p_178688,,,,,,,,,,
6273,c_15299_b_16105_d_31,t_293503_b_16105_tn_3,,Norcross,0,,p_178688,,,,,,,,,,
6273,c_15299_b_16105_d_31,t_293506_b_16105_tn_3,,Norcross,0,,p_178688,,,,,,,,,,
6273,c_15299_b_16105_d_31,t_293506_b_16105_tn_2,,Norcross,0,,p_178688,,,,,,,,,,
6273,c_15299_b_16105_d_31,t_293506_b_16105_tn_1,,Norcross,0,,p_178688,,,,,,,,,,
6273,c_15299_b_16105_d_31,t_293503_b_16105_tn_2,,Norcross,0,,p_178688,,,,,,,,,,
6273,c_15299_b_16105_d_31,t_293501_b_16105_tn_4,,Norcross,0,,p_178688,,,,,,,,,,
6273,c_15299_b_16105_d_31,t_293501_b_16105_tn_5,,Norcross,0,,p_178688,,,,,,,,,,
6273,c_15299_b_16105_d_31,t_293501_b_16105_tn_6,,Norcross,0,,p_178688,,,,,,,,,,
6273,c_15299_b_16105_d_31,t_293501_b_16105_tn_1,,Norcross,0,,p_178688,,,,,,,,,,
6273,c_15299_b_16105_d_31,t_293506_b_16105_tn_4,,Norcross,0,,p_178688,,,,,,,,,,
6273,c_15299_b_16105_d_31,t_293506_b_16105_tn_5,,Norcross,0,,p_178688,,,,,,,,,,
6273,c_15299_b_16105_d_31,t_293506_b_16105_tn_6,,Norcross,0,,p_178688,,,,,,,,,,
6273,c_15299_b_16105_d_31,t_293498_b_16105_tn_15,,Doraville Station,1,,p_92273,,,,,,,,,,
6273,c_15299_b_16105_d_31,t_293498_b_16105_tn_3,,Doraville Station,1,,p_92273,,,,,,,,,,
6273,c_15299_b_16105_d_31,t_293498_b_16105_tn_2,,Doraville Station,1,,p_92273,,,,,,,,,,
6273,c_15299_b_16105_d_31,t_293498_b_16105_tn_4,,Doraville Station,1,,p_92273,,,,,,,,,,
6273,c_15299_b_16105_d_31,t_293498_b_16105_tn_5,,Doraville Station,1,,p_92273,,,,,,,,,,
6273,c_15299_b_16105_d_31,t_293498_b_16105_tn_6,,Doraville Station,1,,p_92273,,,,,,,,,,
6273,c_15299_b_16105_d_31,t_293498_b_16105_tn_7,,Doraville Station,1,,p_92273,,,,,,,,,,
6273,c_15299_b_16105_d_31,t_293498_b_16105_tn_8,,Doraville Station,1,,p_92273,,,,,,,,,,
6273,c_15299_b_16105_d_31,t_293498_b_16105_tn_9,,Doraville Station,1,,p_92273,,,,,,,,,,
6273,c_15299_b_16105_d_31,t_293499_b_16105_tn_1,,Doraville Station,1,,p_92273,,,,,,,,,,
6273,c_15299_b_16105_d_31,t_293499_b_16105_tn_2,,Doraville Station,1,,p_92273,,,,,,,,,,
6273,c_15299_b_16105_d_31,t_293499_b_16105_tn_3,,Doraville Station,1,,p_92273,,,,,,,,,,
6273,c_15299_b_16105_d_31,t_293500_b_16105_tn_1,,Doraville Station,1,,p_92273,,,,,,,,,,
6273,c_15299_b_16105_d_31,t_293500_b_16105_tn_2,,Doraville Station,1,,p_92273,,,,,,,,,,
6273,c_15299_b_16105_d_31,t_293500_b_16105_tn_3,,Doraville Station,1,,p_92273,,,,,,,,,,
6273,c_15299_b_16105_d_31,t_293500_b_16105_tn_4,,Doraville Station,1,,p_92273,,,,,,,,,,
6273,c_15299_b_16105_d_31,t_293498_b_16105_tn_1,,Doraville Station,1,,p_92273,,,,,,,,,,
6273,c_15299_b_16105_d_31,t_293507_b_16105_tn_0,,Doraville Station,1,,p_92273,,,,,,,,,,
6273,c_15299_b_16105_d_31,t_293508_b_16105_tn_0,,Doraville Station,1,,p_92273,,,,,,,,,,
6273,c_15299_b_16105_d_31,t_293498_b_16105_tn_10,,Doraville Station,1,,p_92273,,,,,,,,,,
6273,c_15299_b_16105_d_31,t_293498_b_16105_tn_11,,Doraville Station,1,,p_92273,,,,,,,,,,
6273,c_15299_b_16105_d_31,t_293498_b_16105_tn_12,,Doraville Station,1,,p_92273,,,,,,,,,,
6273,c_15299_b_16105_d_31,t_293498_b_16105_tn_13,,Doraville Station,1,,p_92273,,,,,,,,,,
6273,c_15299_b_16105_d_31,t_293498_b_16105_tn_14,,Doraville Station,1,,p_92273,,,,,,,,,,
6273,c_15299_b_16105_d_32,t_298678_b_16105_tn_2,,Norcross,0,,p_178688,,,,,,,,,,
6273,c_15299_b_16105_d_32,t_298678_b_16105_tn_1,,Norcross,0,,p_178688,,,,,,,,,,
6273,c_15299_b_16105_d_32,t_298677_b_16105_tn_9,,Norcross,0,,p_178688,,,,,,,,,,
6273,c_15299_b_16105_d_32,t_298677_b_16105_tn_8,,Norcross,0,,p_178688,,,,,,,,,,
6273,c_15299_b_16105_d_32,t_298677_b_16105_tn_7,,Norcross,0,,p_178688,,,,,,,,,,
6273,c_15299_b_16105_d_32,t_298677_b_16105_tn_6,,Norcross,0,,p_178688,,,,,,,,,,
6273,c_15299_b_16105_d_32,t_298677_b_16105_tn_5,,Norcross,0,,p_178688,,,,,,,,,,
6273,c_15299_b_16105_d_32,t_298677_b_16105_tn_4,,Norcross,0,,p_178688,,,,,,,,,,
6273,c_15299_b_16105_d_32,t_298677_b_16105_tn_3,,Norcross,0,,p_178688,,,,,,,,,,
6273,c_15299_b_16105_d_32,t_298677_b_16105_tn_2,,Norcross,0,,p_178688,,,,,,,,,,
6273,c_15299_b_16105_d_32,t_298677_b_16105_tn_10,,Norcross,0,,p_178688,,,,,,,,,,
6273,c_15299_b_16105_d_32,t_298677_b_16105_tn_1,,Norcross,0,,p_178688,,,,,,,,,,
6273,c_15299_b_16105_d_32,t_293504_b_16105_tn_2,,Norcross,0,,p_178688,,,,,,,,,,
6273,c_15299_b_16105_d_32,t_293504_b_16105_tn_1,,Norcross,0,,p_178688,,,,,,,,,,
6273,c_15299_b_16105_d_32,t_298679_b_16105_tn_7,,Doraville Station,1,,p_92273,,,,,,,,,,
6273,c_15299_b_16105_d_32,t_298680_b_16105_tn_2,,Doraville Station,1,,p_92273,,,,,,,,,,
6273,c_15299_b_16105_d_32,t_298680_b_16105_tn_1,,Doraville Station,1,,p_92273,,,,,,,,,,
6273,c_15299_b_16105_d_32,t_298679_b_16105_tn_9,,Doraville Station,1,,p_92273,,,,,,,,,,
6273,c_15299_b_16105_d_32,t_298679_b_16105_tn_8,,Doraville Station,1,,p_92273,,,,,,,,,,
6273,c_15299_b_16105_d_32,t_188570_b_16105_tn_1,,Doraville Station,1,,p_92273,,,,,,,,,,
6273,c_15299_b_16105_d_32,t_188570_b_16105_tn_2,,Doraville Station,1,,p_92273,,,,,,,,,,
6273,c_15299_b_16105_d_32,t_298679_b_16105_tn_1,,Doraville Station,1,,p_92273,,,,,,,,,,
6273,c_15299_b_16105_d_32,t_298679_b_16105_tn_10,,Doraville Station,1,,p_92273,,,,,,,,,,
6273,c_15299_b_16105_d_32,t_298679_b_16105_tn_2,,Doraville Station,1,,p_92273,,,,,,,,,,
6273,c_15299_b_16105_d_32,t_298679_b_16105_tn_3,,Doraville Station,1,,p_92273,,,,,,,,,,
6273,c_15299_b_16105_d_32,t_298679_b_16105_tn_4,,Doraville Station,1,,p_92273,,,,,,,,,,
6273,c_15299_b_16105_d_32,t_298679_b_16105_tn_5,,Doraville Station,1,,p_92273,,,,,,,,,,
6273,c_15299_b_16105_d_32,t_298679_b_16105_tn_6,,Doraville Station,1,,p_92273,,,,,,,,,,
6273,c_16096_b_none_d_0,t_518590_b_none_tn_8,,,0,,p_92272,,,,,,,,,,
6273,c_16096_b_none_d_0,t_518590_b_none_tn_9,,,0,,p_92272,,,,,,,,,,
6273,c_16096_b_none_d_0,t_518591_b_none_tn_1,,,0,,p_92272,,,,,,,,,,
6273,c_16096_b_none_d_0,t_518591_b_none_tn_2,,,0,,p_92272,,,,,,,,,,
6273,c_16096_b_none_d_0,t_518592_b_none_tn_3,,,0,,p_92272,,,,,,,,,,
6273,c_16096_b_none_d_0,t_518592_b_none_tn_2,,,0,,p_92272,,,,,,,,,,
6273,c_16096_b_none_d_0,t_518592_b_none_tn_1,,,0,,p_92272,,,,,,,,,,
6273,c_16096_b_none_d_0,t_518591_b_none_tn_3,,,0,,p_92272,,,,,,,,,,
6273,c_16096_b_none_d_0,t_518590_b_none_tn_1,,,0,,p_92272,,,,,,,,,,
6273,c_16096_b_none_d_0,t_518590_b_none_tn_10,,,0,,p_92272,,,,,,,,,,
6273,c_16096_b_none_d_0,t_518590_b_none_tn_11,,,0,,p_92272,,,,,,,,,,
6273,c_16096_b_none_d_0,t_518590_b_none_tn_12,,,0,,p_92272,,,,,,,,,,
6273,c_16096_b_none_d_0,t_518590_b_none_tn_13,,,0,,p_92272,,,,,,,,,,
6273,c_16096_b_none_d_0,t_518590_b_none_tn_14,,,0,,p_92272,,,,,,,,,,
6273,c_16096_b_none_d_0,t_518590_b_none_tn_15,,,0,,p_92272,,,,,,,,,,
6273,c_16096_b_none_d_0,t_518590_b_none_tn_2,,,0,,p_92272,,,,,,,,,,
6273,c_16096_b_none_d_0,t_518590_b_none_tn_3,,,0,,p_92272,,,,,,,,,,
6273,c_16096_b_none_d_0,t_518590_b_none_tn_4,,,0,,p_92272,,,,,,,,,,
6273,c_16096_b_none_d_0,t_518590_b_none_tn_5,,,0,,p_92272,,,,,,,,,,
6273,c_16096_b_none_d_0,t_518590_b_none_tn_6,,,0,,p_92272,,,,,,,,,,
